value,timestamp
69.57,2020-04-11T02:41:37.000Z
69.60,2020-04-11T02:46:37.000Z
69.92,2020-04-11T02:51:37.000Z
69.29,2020-04-11T02:56:37.000Z
69.40,2020-04-11T03:01:37.000Z
69.50,2020-04-11T03:06:37.000Z
69.64,2020-04-11T03:11:37.000Z
69.01,2020-04-11T03:16:37.000Z
69.43,2020-04-11T03:21:37.000Z
70.36,2020-04-11T03:26:37.000Z
69.95,2020-04-11T03:31:37.000Z
69.56,2020-04-11T03:36:37.000Z
69.77,2020-04-11T03:41:37.000Z
69.77,2020-04-11T03:46:37.000Z
70.70,2020-04-11T03:51:37.000Z
69.46,2020-04-11T03:56:38.000Z
70.11,2020-04-11T04:01:38.000Z
70.63,2020-04-11T04:06:38.000Z
70.42,2020-04-11T04:11:38.000Z
70.01,2020-04-11T04:16:38.000Z
70.01,2020-04-11T04:21:38.000Z
69.80,2020-04-11T04:26:38.000Z
71.59,2020-04-11T04:31:38.000Z
70.15,2020-04-11T04:36:38.000Z
70.76,2020-04-11T04:41:38.000Z
70.46,2020-04-11T04:46:38.000Z
70.46,2020-04-11T04:51:38.000Z
69.94,2020-04-11T04:56:38.000Z
71.08,2020-04-11T05:01:38.000Z
70.28,2020-04-11T05:06:38.000Z
71.11,2020-04-11T05:11:38.000Z
70.39,2020-04-11T05:16:39.000Z
70.59,2020-04-11T05:21:39.000Z
71.32,2020-04-11T05:26:39.000Z
72.05,2020-04-11T05:31:39.000Z
72.28,2020-04-11T05:36:39.000Z
73.01,2020-04-11T05:41:39.000Z
73.32,2020-04-11T05:46:39.000Z
73.74,2020-04-11T05:51:39.000Z
72.91,2020-04-11T05:56:39.000Z
73.01,2020-04-11T06:01:39.000Z
73.43,2020-04-11T06:06:39.000Z
74.15,2020-04-11T06:11:39.000Z
74.46,2020-04-11T06:16:39.000Z
74.26,2020-04-11T06:21:39.000Z
74.36,2020-04-11T06:26:39.000Z
75.09,2020-04-11T06:31:39.000Z
76.33,2020-04-11T06:36:39.000Z
77.30,2020-04-11T06:41:40.000Z
78.65,2020-04-11T06:46:40.000Z
79.13,2020-04-11T06:51:40.000Z
78.96,2020-04-11T06:56:40.000Z
80.62,2020-04-11T07:01:40.000Z
80.79,2020-04-11T07:06:40.000Z
81.51,2020-04-11T07:11:40.000Z
81.48,2020-04-11T07:16:40.000Z
81.06,2020-04-11T07:21:40.000Z
80.96,2020-04-11T07:26:40.000Z
81.58,2020-04-11T07:31:40.000Z
81.75,2020-04-11T07:36:40.000Z
81.54,2020-04-11T07:41:40.000Z
80.51,2020-04-11T07:46:40.000Z
81.71,2020-04-11T07:51:40.000Z
81.92,2020-04-11T07:56:40.000Z
82.60,2020-04-11T08:01:40.000Z
81.68,2020-04-11T08:06:41.000Z
81.54,2020-04-11T08:11:41.000Z
82.26,2020-04-11T08:16:41.000Z
80.19,2020-04-11T08:21:41.000Z
80.46,2020-04-11T08:26:41.000Z
80.63,2020-04-11T08:31:41.000Z
78.67,2020-04-11T08:36:41.000Z
75.12,2020-04-11T08:41:41.000Z
75.81,2020-04-11T08:46:41.000Z
75.36,2020-04-11T08:51:41.000Z
71.61,2020-04-11T08:56:41.000Z
72.50,2020-04-11T09:01:41.000Z
72.88,2020-04-11T09:06:41.000Z
74.19,2020-04-11T09:11:41.000Z
72.61,2020-04-11T09:16:41.000Z
71.34,2020-04-11T09:21:41.000Z
69.01,2020-04-11T09:26:42.000Z
73.09,2020-04-11T09:31:42.000Z
66.11,2020-04-11T09:36:42.000Z
72.38,2020-04-11T09:41:42.000Z
63.13,2020-04-11T09:46:42.000Z
61.30,2020-04-11T09:51:42.000Z
49.19,2020-04-11T09:56:42.000Z
55.73,2020-04-11T10:01:42.000Z
43.37,2020-04-11T10:06:42.000Z
52.42,2020-04-11T10:11:42.000Z
50.09,2020-04-11T10:16:42.000Z
46.66,2020-04-11T10:21:42.000Z
44.57,2020-04-11T10:26:42.000Z
45.18,2020-04-11T10:31:42.000Z
34.00,2020-04-11T10:36:42.000Z
37.25,2020-04-11T10:41:42.000Z
39.62,2020-04-11T10:46:43.000Z
33.53,2020-04-11T10:51:43.000Z
29.54,2020-04-11T10:56:43.000Z
38.20,2020-04-11T11:01:43.000Z
29.44,2020-04-11T11:06:43.000Z
35.57,2020-04-11T11:11:43.000Z
32.81,2020-04-11T11:16:43.000Z
29.57,2020-04-11T11:21:43.000Z
32.07,2020-04-11T11:26:43.000Z
29.72,2020-04-11T11:31:43.000Z
27.45,2020-04-11T11:36:43.000Z
26.04,2020-04-11T11:41:43.000Z
30.03,2020-04-11T11:46:43.000Z
26.85,2020-04-11T11:51:43.000Z
27.50,2020-04-11T11:56:43.000Z
30.12,2020-04-11T12:01:43.000Z
27.06,2020-04-11T12:06:44.000Z
26.45,2020-04-11T12:11:44.000Z
24.32,2020-04-11T12:16:44.000Z
26.26,2020-04-11T12:21:44.000Z
26.61,2020-04-11T12:26:44.000Z
26.49,2020-04-11T12:31:44.000Z
26.37,2020-04-11T12:36:44.000Z
24.81,2020-04-11T12:41:44.000Z
25.57,2020-04-11T12:46:44.000Z
23.80,2020-04-11T12:51:44.000Z
18.34,2020-04-11T12:56:44.000Z
27.22,2020-04-11T13:01:44.000Z
24.98,2020-04-11T13:06:44.000Z
26.40,2020-04-11T13:11:44.000Z
24.24,2020-04-11T13:16:44.000Z
20.55,2020-04-11T13:21:44.000Z
20.94,2020-04-11T13:26:45.000Z
22.41,2020-04-11T13:31:45.000Z
21.43,2020-04-11T13:36:45.000Z
23.28,2020-04-11T13:41:45.000Z
15.78,2020-04-11T13:46:45.000Z
24.67,2020-04-11T13:51:45.000Z
21.07,2020-04-11T13:56:45.000Z
16.78,2020-04-11T14:01:45.000Z
18.37,2020-04-11T14:06:45.000Z
19.36,2020-04-11T14:11:45.000Z
22.31,2020-04-11T14:16:45.000Z
22.06,2020-04-11T14:21:45.000Z
24.38,2020-04-11T14:26:45.000Z
23.58,2020-04-11T14:31:45.000Z
21.67,2020-04-11T14:36:45.000Z
24.10,2020-04-11T14:41:45.000Z
23.56,2020-04-11T14:46:46.000Z
28.28,2020-04-11T14:51:46.000Z
31.30,2020-04-11T14:56:46.000Z
24.66,2020-04-11T15:01:46.000Z
28.97,2020-04-11T15:06:46.000Z
31.59,2020-04-11T15:11:46.000Z
26.71,2020-04-11T15:16:46.000Z
28.92,2020-04-11T15:21:46.000Z
36.16,2020-04-11T15:26:46.000Z
33.66,2020-04-11T15:31:46.000Z
33.98,2020-04-11T15:36:46.000Z
32.99,2020-04-11T15:41:46.000Z
32.39,2020-04-11T15:46:46.000Z
32.00,2020-04-11T15:51:46.000Z
34.51,2020-04-11T15:56:46.000Z
36.33,2020-04-11T16:01:46.000Z
37.13,2020-04-11T16:06:47.000Z
31.63,2020-04-11T16:11:47.000Z
37.07,2020-04-11T16:16:47.000Z
39.48,2020-04-11T16:21:47.000Z
37.98,2020-04-11T16:26:47.000Z
36.97,2020-04-11T16:31:47.000Z
35.08,2020-04-11T16:36:47.000Z
29.75,2020-04-11T16:41:47.000Z
37.30,2020-04-11T16:46:47.000Z
35.10,2020-04-11T16:51:47.000Z
36.00,2020-04-11T16:56:47.000Z
37.83,2020-04-11T17:01:47.000Z
39.43,2020-04-11T17:06:47.000Z
32.29,2020-04-11T17:11:47.000Z
39.76,2020-04-11T17:16:47.000Z
38.35,2020-04-11T17:21:47.000Z
37.46,2020-04-11T17:26:48.000Z
37.76,2020-04-11T17:31:48.000Z
44.31,2020-04-11T17:36:48.000Z
38.99,2020-04-11T17:41:48.000Z
46.34,2020-04-11T17:46:48.000Z
35.46,2020-04-11T17:51:48.000Z
39.51,2020-04-11T17:56:48.000Z
39.72,2020-04-11T18:01:48.000Z
42.84,2020-04-11T18:06:48.000Z
39.13,2020-04-11T18:11:48.000Z
39.94,2020-04-11T18:16:48.000Z
41.35,2020-04-11T18:21:48.000Z
43.99,2020-04-11T18:26:48.000Z
43.79,2020-04-11T18:31:48.000Z
41.39,2020-04-11T18:36:48.000Z
49.46,2020-04-11T18:41:48.000Z
49.69,2020-04-11T18:46:49.000Z
45.45,2020-04-11T18:51:49.000Z
45.37,2020-04-11T18:56:49.000Z
44.66,2020-04-11T19:01:49.000Z
44.37,2020-04-11T19:06:49.000Z
48.93,2020-04-11T19:11:49.000Z
42.66,2020-04-11T19:16:49.000Z
44.90,2020-04-11T19:21:49.000Z
42.68,2020-04-11T19:26:49.000Z
45.43,2020-04-11T19:31:49.000Z
46.77,2020-04-11T19:36:49.000Z
50.31,2020-04-11T19:41:49.000Z
42.13,2020-04-11T19:46:49.000Z
51.55,2020-04-11T19:51:49.000Z
54.21,2020-04-11T19:56:49.000Z
54.33,2020-04-11T20:01:49.000Z
52.51,2020-04-11T20:06:50.000Z
55.47,2020-04-11T20:11:50.000Z
58.24,2020-04-11T20:16:50.000Z
55.83,2020-04-11T20:21:50.000Z
59.92,2020-04-11T20:26:50.000Z
57.41,2020-04-11T20:31:50.000Z
58.33,2020-04-11T20:36:50.000Z
55.51,2020-04-11T20:41:50.000Z
63.64,2020-04-11T20:46:50.000Z
59.91,2020-04-11T20:51:50.000Z
57.97,2020-04-11T20:56:50.000Z
60.31,2020-04-11T21:01:50.000Z
62.68,2020-04-11T21:06:50.000Z
63.01,2020-04-11T21:11:50.000Z
63.35,2020-04-11T21:16:50.000Z
59.07,2020-04-11T21:21:51.000Z
57.57,2020-04-11T21:26:51.000Z
60.12,2020-04-11T21:31:51.000Z
61.88,2020-04-11T21:36:51.000Z
63.71,2020-04-11T21:41:51.000Z
61.16,2020-04-11T21:46:51.000Z
64.05,2020-04-11T21:51:51.000Z
65.07,2020-04-11T21:56:51.000Z
62.45,2020-04-11T22:01:51.000Z
65.20,2020-04-11T22:06:52.000Z
66.56,2020-04-11T22:11:52.000Z
62.27,2020-04-11T22:16:52.000Z
67.41,2020-04-11T22:21:52.000Z
60.77,2020-04-11T22:26:52.000Z
60.67,2020-04-11T22:31:52.000Z
58.32,2020-04-11T22:36:52.000Z
60.19,2020-04-11T22:41:52.000Z
60.19,2020-04-11T22:46:52.000Z
63.66,2020-04-11T22:51:52.000Z
63.86,2020-04-11T22:56:52.000Z
65.22,2020-04-11T23:01:52.000Z
65.94,2020-04-11T23:06:52.000Z
64.74,2020-04-11T23:11:53.000Z
63.51,2020-04-11T23:16:53.000Z
63.92,2020-04-11T23:21:53.000Z
62.70,2020-04-11T23:26:53.000Z
64.23,2020-04-11T23:31:53.000Z
61.50,2020-04-11T23:36:53.000Z
63.24,2020-04-11T23:41:53.000Z
63.65,2020-04-11T23:46:53.000Z
63.54,2020-04-11T23:51:53.000Z
66.64,2020-04-11T23:56:53.000Z
61.22,2020-04-12T00:01:53.000Z
63.68,2020-04-12T00:06:53.000Z
59.17,2020-04-12T00:11:53.000Z
61.32,2020-04-12T00:16:53.000Z
63.88,2020-04-12T00:21:54.000Z
59.07,2020-04-12T00:26:54.000Z
60.91,2020-04-12T00:31:54.000Z
63.26,2020-04-12T00:36:54.000Z
60.42,2020-04-12T00:41:54.000Z
64.22,2020-04-12T00:46:54.000Z
61.66,2020-04-12T00:51:54.000Z
64.12,2020-04-12T00:56:54.000Z
58.40,2020-04-12T01:01:54.000Z
62.10,2020-04-12T01:06:54.000Z
63.73,2020-04-12T01:11:54.000Z
64.65,2020-04-12T01:16:54.000Z
64.76,2020-04-12T01:21:54.000Z
62.02,2020-04-12T01:26:55.000Z
61.61,2020-04-12T01:31:55.000Z
58.51,2020-04-12T01:36:55.000Z
57.38,2020-04-12T01:41:55.000Z
59.94,2020-04-12T01:46:55.000Z
57.18,2020-04-12T01:51:55.000Z
58.81,2020-04-12T01:56:55.000Z
60.25,2020-04-12T02:01:55.000Z
57.48,2020-04-12T02:06:55.000Z
55.13,2020-04-12T02:11:55.000Z
57.28,2020-04-12T02:16:55.000Z
57.71,2020-04-12T02:21:56.000Z
59.56,2020-04-12T02:26:56.000Z
59.46,2020-04-12T02:31:56.000Z
60.28,2020-04-12T02:36:56.000Z
60.49,2020-04-12T02:41:56.000Z
60.92,2020-04-12T02:46:56.000Z
63.07,2020-04-12T02:51:56.000Z
62.05,2020-04-12T02:56:56.000Z
61.02,2020-04-12T03:01:56.000Z
64.31,2020-04-12T03:06:56.000Z
62.98,2020-04-12T03:11:57.000Z
60.13,2020-04-12T03:16:57.000Z
59.11,2020-04-12T03:21:57.000Z
64.44,2020-04-12T03:26:57.000Z
63.72,2020-04-12T03:31:57.000Z
64.44,2020-04-12T03:36:57.000Z
64.85,2020-04-12T03:41:57.000Z
64.06,2020-04-12T03:46:57.000Z
63.34,2020-04-12T03:51:57.000Z
61.18,2020-04-12T03:56:57.000Z
65.29,2020-04-12T04:01:57.000Z
63.85,2020-04-12T04:06:57.000Z
67.35,2020-04-12T04:11:57.000Z
63.27,2020-04-12T04:16:57.000Z
61.52,2020-04-12T04:21:58.000Z
65.12,2020-04-12T04:26:58.000Z
65.32,2020-04-12T04:31:58.000Z
64.60,2020-04-12T04:36:58.000Z
65.05,2020-04-12T04:41:58.000Z
67.30,2020-04-12T04:46:58.000Z
66.79,2020-04-12T04:51:58.000Z
61.99,2020-04-12T04:56:58.000Z
67.10,2020-04-12T05:01:58.000Z
67.65,2020-04-12T05:06:58.000Z
66.41,2020-04-12T05:11:58.000Z
68.05,2020-04-12T05:16:58.000Z
66.03,2020-04-12T05:21:58.000Z
68.16,2020-04-12T05:26:59.000Z
70.45,2020-04-12T05:31:59.000Z
70.76,2020-04-12T05:36:59.000Z
67.47,2020-04-12T05:41:59.000Z
70.76,2020-04-12T05:46:59.000Z
69.84,2020-04-12T05:51:59.000Z
70.90,2020-04-12T05:56:59.000Z
69.97,2020-04-12T06:01:59.000Z
70.69,2020-04-12T06:06:59.000Z
68.77,2020-04-12T06:11:59.000Z
71.86,2020-04-12T06:16:59.000Z
71.24,2020-04-12T06:21:59.000Z
72.16,2020-04-12T06:26:59.000Z
70.52,2020-04-12T06:31:59.000Z
70.76,2020-04-12T06:37:00.000Z
71.17,2020-04-12T06:42:00.000Z
72.81,2020-04-12T06:47:00.000Z
71.89,2020-04-12T06:52:00.000Z
71.69,2020-04-12T06:57:00.000Z
74.08,2020-04-12T07:02:00.000Z
72.54,2020-04-12T07:07:00.000Z
70.68,2020-04-12T07:12:00.000Z
71.00,2020-04-12T07:17:00.000Z
69.24,2020-04-12T07:22:01.000Z
72.61,2020-04-12T07:27:01.000Z
73.54,2020-04-12T07:32:01.000Z
71.06,2020-04-12T07:37:01.000Z
69.90,2020-04-12T07:42:01.000Z
66.19,2020-04-12T07:47:01.000Z
67.33,2020-04-12T07:52:01.000Z
68.12,2020-04-12T07:57:01.000Z
67.16,2020-04-12T08:02:01.000Z
68.60,2020-04-12T08:07:01.000Z
66.82,2020-04-12T08:12:01.000Z
69.60,2020-04-12T08:17:02.000Z
66.38,2020-04-12T08:22:02.000Z
68.61,2020-04-12T08:27:02.000Z
66.35,2020-04-12T08:32:02.000Z
67.96,2020-04-12T08:37:02.000Z
65.88,2020-04-12T08:42:02.000Z
68.96,2020-04-12T08:47:02.000Z
71.28,2020-04-12T08:52:02.000Z
69.92,2020-04-12T08:57:02.000Z
69.98,2020-04-12T09:02:02.000Z
64.83,2020-04-12T09:07:02.000Z
60.60,2020-04-12T09:12:02.000Z
68.76,2020-04-12T09:17:02.000Z
67.71,2020-04-12T09:22:02.000Z
69.31,2020-04-12T09:27:03.000Z
71.91,2020-04-12T09:32:03.000Z
66.53,2020-04-12T09:37:03.000Z
68.52,2020-04-12T09:42:03.000Z
64.65,2020-04-12T09:47:03.000Z
65.59,2020-04-12T09:52:03.000Z
57.41,2020-04-12T09:57:03.000Z
58.62,2020-04-12T10:02:03.000Z
52.37,2020-04-12T10:07:03.000Z
50.45,2020-04-12T10:12:03.000Z
32.72,2020-04-12T10:17:03.000Z
33.70,2020-04-12T10:22:03.000Z
34.22,2020-04-12T10:27:03.000Z
31.21,2020-04-12T10:32:04.000Z
30.70,2020-04-12T10:37:04.000Z
35.36,2020-04-12T10:42:04.000Z
32.79,2020-04-12T10:47:04.000Z
31.96,2020-04-12T10:52:04.000Z
32.40,2020-04-12T10:57:04.000Z
26.07,2020-04-12T11:02:04.000Z
30.66,2020-04-12T11:07:04.000Z
27.30,2020-04-12T11:12:04.000Z
30.51,2020-04-12T11:17:04.000Z
33.70,2020-04-12T11:22:04.000Z
27.61,2020-04-12T11:27:04.000Z
23.29,2020-04-12T11:32:04.000Z
27.36,2020-04-12T11:37:05.000Z
28.71,2020-04-12T11:42:05.000Z
25.26,2020-04-12T11:47:05.000Z
27.42,2020-04-12T11:52:05.000Z
21.92,2020-04-12T11:57:05.000Z
21.45,2020-04-12T12:02:05.000Z
27.11,2020-04-12T12:07:05.000Z
25.62,2020-04-12T12:12:05.000Z
28.71,2020-04-12T12:17:05.000Z
26.34,2020-04-12T12:22:06.000Z
22.56,2020-04-12T12:27:06.000Z
21.60,2020-04-12T12:32:06.000Z
21.25,2020-04-12T12:37:06.000Z
19.29,2020-04-12T12:42:06.000Z
18.71,2020-04-12T12:47:06.000Z
21.91,2020-04-12T12:52:06.000Z
26.73,2020-04-12T12:57:06.000Z
25.08,2020-04-12T13:02:06.000Z
21.41,2020-04-12T13:07:06.000Z
17.25,2020-04-12T13:12:06.000Z
22.69,2020-04-12T13:17:07.000Z
25.53,2020-04-12T13:22:07.000Z
20.06,2020-04-12T13:27:07.000Z
25.03,2020-04-12T13:32:07.000Z
19.41,2020-04-12T13:37:07.000Z
19.99,2020-04-12T13:42:07.000Z
26.29,2020-04-12T13:47:07.000Z
23.67,2020-04-12T13:52:07.000Z
17.93,2020-04-12T13:57:07.000Z
22.69,2020-04-12T14:02:07.000Z
25.09,2020-04-12T14:07:07.000Z
16.84,2020-04-12T14:12:07.000Z
23.29,2020-04-12T14:17:08.000Z
22.84,2020-04-12T14:22:08.000Z
21.34,2020-04-12T14:27:08.000Z
24.03,2020-04-12T14:32:08.000Z
25.37,2020-04-12T14:37:08.000Z
22.47,2020-04-12T14:42:08.000Z
23.90,2020-04-12T14:47:08.000Z
25.32,2020-04-12T14:52:08.000Z
28.81,2020-04-12T14:57:08.000Z
26.68,2020-04-12T15:02:08.000Z
27.88,2020-04-12T15:07:08.000Z
23.52,2020-04-12T15:12:08.000Z
28.74,2020-04-12T15:17:08.000Z
30.15,2020-04-12T15:22:09.000Z
32.47,2020-04-12T15:27:09.000Z
32.87,2020-04-12T15:32:09.000Z
32.09,2020-04-12T15:37:09.000Z
27.00,2020-04-12T15:42:09.000Z
28.11,2020-04-12T15:47:09.000Z
31.30,2020-04-12T15:52:09.000Z
29.82,2020-04-12T15:57:09.000Z
34.21,2020-04-12T16:02:09.000Z
29.94,2020-04-12T16:07:09.000Z
35.63,2020-04-12T16:12:09.000Z
28.75,2020-04-12T16:17:09.000Z
34.86,2020-04-12T16:22:09.000Z
32.06,2020-04-12T16:27:09.000Z
30.48,2020-04-12T16:32:10.000Z
32.88,2020-04-12T16:37:10.000Z
32.58,2020-04-12T16:42:10.000Z
30.49,2020-04-12T16:47:10.000Z
37.71,2020-04-12T16:52:10.000Z
37.92,2020-04-12T16:57:10.000Z
34.63,2020-04-12T17:02:10.000Z
37.15,2020-04-12T17:07:10.000Z
37.55,2020-04-12T17:12:10.000Z
32.86,2020-04-12T17:17:11.000Z
35.18,2020-04-12T17:22:11.000Z
37.98,2020-04-12T17:27:11.000Z
38.59,2020-04-12T17:32:11.000Z
38.51,2020-04-12T17:37:11.000Z
38.10,2020-04-12T17:42:11.000Z
34.51,2020-04-12T17:47:11.000Z
38.62,2020-04-12T17:52:11.000Z
37.52,2020-04-12T17:57:11.000Z
38.24,2020-04-12T18:02:11.000Z
43.56,2020-04-12T18:07:11.000Z
41.77,2020-04-12T18:12:12.000Z
42.88,2020-04-12T18:17:12.000Z
45.99,2020-04-12T18:22:12.000Z
43.60,2020-04-12T18:27:12.000Z
44.91,2020-04-12T18:32:12.000Z
48.05,2020-04-12T18:37:12.000Z
47.44,2020-04-12T18:42:12.000Z
49.07,2020-04-12T18:47:12.000Z
47.79,2020-04-12T18:52:12.000Z
49.19,2020-04-12T18:57:12.000Z
45.09,2020-04-12T19:02:12.000Z
48.14,2020-04-12T19:07:12.000Z
51.66,2020-04-12T19:12:12.000Z
51.68,2020-04-12T19:17:12.000Z
49.16,2020-04-12T19:22:13.000Z
54.83,2020-04-12T19:27:13.000Z
53.96,2020-04-12T19:32:13.000Z
61.92,2020-04-12T19:37:13.000Z
60.74,2020-04-12T19:42:13.000Z
61.77,2020-04-12T19:47:13.000Z
61.60,2020-04-12T19:52:13.000Z
62.01,2020-04-12T19:57:13.000Z
63.55,2020-04-12T20:02:13.000Z
64.29,2020-04-12T20:07:13.000Z
64.83,2020-04-12T20:12:13.000Z
65.26,2020-04-12T20:17:13.000Z
64.99,2020-04-12T20:22:13.000Z
65.93,2020-04-12T20:27:14.000Z
65.66,2020-04-12T20:32:14.000Z
65.59,2020-04-12T20:37:14.000Z
65.99,2020-04-12T20:42:14.000Z
66.63,2020-04-12T20:47:14.000Z
66.05,2020-04-12T20:52:14.000Z
66.46,2020-04-12T20:57:14.000Z
67.10,2020-04-12T21:02:14.000Z
67.54,2020-04-12T21:07:14.000Z
68.08,2020-04-12T21:12:14.000Z
67.77,2020-04-12T21:17:14.000Z
67.71,2020-04-12T21:22:14.000Z
68.11,2020-04-12T21:27:14.000Z
68.85,2020-04-12T21:32:15.000Z
65.80,2020-04-12T21:37:15.000Z
67.36,2020-04-12T21:42:15.000Z
72.75,2020-04-12T21:47:15.000Z
69.40,2020-04-12T21:52:15.000Z
68.82,2020-04-12T21:57:15.000Z
68.71,2020-04-12T22:02:15.000Z
69.93,2020-04-12T22:07:15.000Z
70.58,2020-04-12T22:12:15.000Z
68.13,2020-04-12T22:17:15.000Z
69.06,2020-04-12T22:22:16.000Z
68.48,2020-04-12T22:27:16.000Z
69.59,2020-04-12T22:32:16.000Z
68.51,2020-04-12T22:37:16.000Z
69.12,2020-04-12T22:42:16.000Z
69.02,2020-04-12T22:47:16.000Z
68.33,2020-04-12T22:52:16.000Z
68.74,2020-04-12T22:57:16.000Z
68.64,2020-04-12T23:02:16.000Z
69.08,2020-04-12T23:07:16.000Z
69.38,2020-04-12T23:12:17.000Z
68.98,2020-04-12T23:17:17.000Z
69.82,2020-04-12T23:22:17.000Z
69.93,2020-04-12T23:27:17.000Z
69.93,2020-04-12T23:32:17.000Z
70.20,2020-04-12T23:37:17.000Z
70.61,2020-04-12T23:42:17.000Z
70.72,2020-04-12T23:47:17.000Z
70.78,2020-04-12T23:52:17.000Z
71.02,2020-04-12T23:57:17.000Z
71.84,2020-04-13T00:02:17.000Z
74.49,2020-04-13T00:07:17.000Z
69.42,2020-04-13T00:12:17.000Z
71.77,2020-04-13T00:17:17.000Z
73.71,2020-04-13T00:22:18.000Z
72.31,2020-04-13T00:27:18.000Z
73.13,2020-04-13T00:32:18.000Z
75.00,2020-04-13T00:37:18.000Z
72.86,2020-04-13T00:42:18.000Z
73.88,2020-04-13T00:47:18.000Z
71.73,2020-04-13T00:52:18.000Z
71.94,2020-04-13T00:57:18.000Z
72.82,2020-04-13T01:02:18.000Z
72.92,2020-04-13T01:07:18.000Z
73.13,2020-04-13T01:12:18.000Z
75.17,2020-04-13T01:17:18.000Z
73.54,2020-04-13T01:22:18.000Z
73.23,2020-04-13T01:27:19.000Z
73.98,2020-04-13T01:32:19.000Z
73.57,2020-04-13T01:37:19.000Z
73.88,2020-04-13T01:42:19.000Z
76.60,2020-04-13T01:47:19.000Z
74.25,2020-04-13T01:52:19.000Z
73.94,2020-04-13T01:57:19.000Z
75.68,2020-04-13T02:02:19.000Z
73.84,2020-04-13T02:07:19.000Z
74.25,2020-04-13T02:12:19.000Z
75.17,2020-04-13T02:17:19.000Z
73.94,2020-04-13T02:22:19.000Z
74.35,2020-04-13T02:27:19.000Z
75.17,2020-04-13T02:32:20.000Z
76.53,2020-04-13T02:37:20.000Z
75.41,2020-04-13T02:42:20.000Z
76.43,2020-04-13T02:47:20.000Z
75.71,2020-04-13T02:52:20.000Z
76.43,2020-04-13T02:57:20.000Z
77.19,2020-04-13T03:02:20.000Z
76.88,2020-04-13T03:07:20.000Z
76.88,2020-04-13T03:12:20.000Z
78.52,2020-04-13T03:17:20.000Z
78.52,2020-04-13T03:22:20.000Z
79.84,2020-04-13T03:27:20.000Z
78.82,2020-04-13T03:32:20.000Z
80.05,2020-04-13T03:37:20.000Z
79.53,2020-04-13T03:42:21.000Z
80.46,2020-04-13T03:47:21.000Z
76.88,2020-04-13T03:52:21.000Z
75.04,2020-04-13T03:57:21.000Z
76.47,2020-04-13T04:02:21.000Z
76.57,2020-04-13T04:07:21.000Z
76.09,2020-04-13T04:12:21.000Z
75.38,2020-04-13T04:17:21.000Z
74.60,2020-04-13T04:22:21.000Z
74.94,2020-04-13T04:27:21.000Z
75.86,2020-04-13T04:32:21.000Z
75.89,2020-04-13T04:37:21.000Z
75.99,2020-04-13T04:42:21.000Z
75.93,2020-04-13T04:47:22.000Z
77.57,2020-04-13T04:52:22.000Z
76.68,2020-04-13T04:57:22.000Z
77.81,2020-04-13T05:02:22.000Z
78.12,2020-04-13T05:07:22.000Z
78.83,2020-04-13T05:12:22.000Z
79.75,2020-04-13T05:17:22.000Z
78.32,2020-04-13T05:22:22.000Z
78.12,2020-04-13T05:27:22.000Z
76.68,2020-04-13T05:32:22.000Z
75.08,2020-04-13T05:37:23.000Z
74.26,2020-04-13T05:42:23.000Z
73.44,2020-04-13T05:47:23.000Z
74.15,2020-04-13T05:52:23.000Z
72.92,2020-04-13T05:57:23.000Z
73.23,2020-04-13T06:02:23.000Z
73.64,2020-04-13T06:07:23.000Z
73.64,2020-04-13T06:12:23.000Z
73.44,2020-04-13T06:17:23.000Z
73.68,2020-04-13T06:22:23.000Z
74.08,2020-04-13T06:27:23.000Z
73.16,2020-04-13T06:32:23.000Z
74.40,2020-04-13T06:37:23.000Z
75.04,2020-04-13T06:42:23.000Z
74.84,2020-04-13T06:47:24.000Z
76.07,2020-04-13T06:52:24.000Z
75.56,2020-04-13T06:57:24.000Z
75.15,2020-04-13T07:02:24.000Z
75.04,2020-04-13T07:07:24.000Z
73.10,2020-04-13T07:12:24.000Z
73.71,2020-04-13T07:17:24.000Z
72.99,2020-04-13T07:22:24.000Z
74.12,2020-04-13T07:27:24.000Z
71.38,2020-04-13T07:32:24.000Z
72.92,2020-04-13T07:37:24.000Z
65.66,2020-04-13T07:42:24.000Z
64.97,2020-04-13T07:47:24.000Z
66.51,2020-04-13T07:52:24.000Z
66.24,2020-04-13T07:57:25.000Z
65.11,2020-04-13T08:02:25.000Z
62.63,2020-04-13T08:07:25.000Z
64.21,2020-04-13T08:12:25.000Z
64.93,2020-04-13T08:17:25.000Z
62.35,2020-04-13T08:22:25.000Z
64.11,2020-04-13T08:27:25.000Z
64.00,2020-04-13T08:32:25.000Z
62.77,2020-04-13T08:37:25.000Z
63.46,2020-04-13T08:42:25.000Z
63.05,2020-04-13T08:47:25.000Z
64.28,2020-04-13T08:52:25.000Z
63.53,2020-04-13T08:57:25.000Z
65.59,2020-04-13T09:02:26.000Z
63.22,2020-04-13T09:07:26.000Z
61.47,2020-04-13T09:12:26.000Z
62.16,2020-04-13T09:17:26.000Z
62.45,2020-04-13T09:22:26.000Z
60.88,2020-04-13T09:27:26.000Z
58.62,2020-04-13T09:32:26.000Z
58.83,2020-04-13T09:37:26.000Z
59.85,2020-04-13T09:42:26.000Z
60.75,2020-04-13T09:47:26.000Z
59.31,2020-04-13T09:52:27.000Z
59.23,2020-04-13T09:57:27.000Z
57.39,2020-04-13T10:02:27.000Z
58.03,2020-04-13T10:07:27.000Z
